profile,ear,band,active_prescription,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,camfit_gain_db,output_level_db_spl,sigma_graph_input_dbfs,sigma_graph_output_dbfs,sigma_output_after_global_headroom_dbfs,global_headroom_gain_db,within_configured_sigma_graph_range
S2,right,5,True,1414.0000,1090.5000,1833.7000,59.0,13.554687,72.554687,-41.000000,-27.445313,-47.445313,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,60.0,13.344284,73.344284,-40.000000,-26.655716,-46.655716,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,61.0,13.133881,74.133881,-39.000000,-25.866119,-45.866119,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,62.0,12.923478,74.923478,-38.000000,-25.076522,-45.076522,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,63.0,12.713075,75.713075,-37.000000,-24.286925,-44.286925,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,64.0,12.502672,76.502672,-36.000000,-23.497328,-43.497328,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,65.0,12.292269,77.292269,-35.000000,-22.707731,-42.707731,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,66.0,12.081866,78.081866,-34.000000,-21.918134,-41.918134,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,67.0,11.871463,78.871463,-33.000000,-21.128537,-41.128537,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,68.0,11.661060,79.661060,-32.000000,-20.338940,-40.338940,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,69.0,11.450657,80.450657,-31.000000,-19.549343,-39.549343,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,70.0,11.240254,81.240254,-30.000000,-18.759746,-38.759746,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,71.0,11.029851,82.029851,-29.000000,-17.970149,-37.970149,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,72.0,10.819448,82.819448,-28.000000,-17.180552,-37.180552,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,73.0,10.609045,83.609045,-27.000000,-16.390955,-36.390955,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,74.0,10.398642,84.398642,-26.000000,-15.601358,-35.601358,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,75.0,10.188239,85.188239,-25.000000,-14.811761,-34.811761,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,76.0,9.977836,85.977836,-24.000000,-14.022164,-34.022164,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,77.0,9.767433,86.767433,-23.000000,-13.232567,-33.232567,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,78.0,9.557030,87.557030,-22.000000,-12.442970,-32.442970,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,79.0,9.346627,88.346627,-21.000000,-11.653373,-31.653373,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,80.0,9.136224,89.136224,-20.000000,-10.863776,-30.863776,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,81.0,8.925821,89.925821,-19.000000,-10.074179,-30.074179,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,82.0,8.715418,90.715418,-18.000000,-9.284582,-29.284582,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,83.0,8.505015,91.505015,-17.000000,-8.494985,-28.494985,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,84.0,8.294612,92.294612,-16.000000,-7.705388,-27.705388,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,85.0,8.084209,93.084209,-15.000000,-6.915791,-26.915791,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,86.0,7.873806,93.873806,-14.000000,-6.126194,-26.126194,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,87.0,7.663403,94.663403,-13.000000,-5.336597,-25.336597,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,88.0,7.453000,95.453000,-12.000000,-4.547000,-24.547000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,89.0,7.242597,96.242597,-11.000000,-3.757403,-23.757403,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,90.0,7.032194,97.032194,-10.000000,-2.967806,-22.967806,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,91.0,6.821791,97.821791,-9.000000,-2.178209,-22.178209,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,92.0,6.611388,98.611388,-8.000000,-1.388612,-21.388612,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,93.0,6.400985,99.400985,-7.000000,-0.599015,-20.599015,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,94.0,6.000000,100.000000,-6.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,95.0,5.000000,100.000000,-5.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,96.0,4.000000,100.000000,-4.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,97.0,3.000000,100.000000,-3.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,98.0,2.000000,100.000000,-2.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,99.0,1.000000,100.000000,-1.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,100.0,0.000000,100.000000,0.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,101.0,-1.000000,100.000000,1.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,102.0,-2.000000,100.000000,2.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,103.0,-3.000000,100.000000,3.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,104.0,-4.000000,100.000000,4.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,105.0,-5.000000,100.000000,5.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,106.0,-6.000000,100.000000,6.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,107.0,-7.000000,100.000000,7.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,108.0,-8.000000,100.000000,8.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,109.0,-9.000000,100.000000,9.000000,0.000000,-20.000000,-20.000000,True
S2,right,5,True,1414.0000,1090.5000,1833.7000,110.0,-10.000000,100.000000,10.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,-10.0,41.921784,31.921784,-110.000000,-68.078216,-88.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-9.0,41.921784,32.921784,-109.000000,-67.078216,-87.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-8.0,41.921784,33.921784,-108.000000,-66.078216,-86.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-7.0,41.921784,34.921784,-107.000000,-65.078216,-85.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-6.0,41.921784,35.921784,-106.000000,-64.078216,-84.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-5.0,41.921784,36.921784,-105.000000,-63.078216,-83.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-4.0,41.921784,37.921784,-104.000000,-62.078216,-82.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-3.0,41.921784,38.921784,-103.000000,-61.078216,-81.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-2.0,41.921784,39.921784,-102.000000,-60.078216,-80.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,-1.0,41.921784,40.921784,-101.000000,-59.078216,-79.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,0.0,41.921784,41.921784,-100.000000,-58.078216,-78.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,1.0,41.921784,42.921784,-99.000000,-57.078216,-77.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,2.0,41.921784,43.921784,-98.000000,-56.078216,-76.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,3.0,41.921784,44.921784,-97.000000,-55.078216,-75.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,4.0,41.921784,45.921784,-96.000000,-54.078216,-74.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,5.0,41.921784,46.921784,-95.000000,-53.078216,-73.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,6.0,41.921784,47.921784,-94.000000,-52.078216,-72.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,7.0,41.921784,48.921784,-93.000000,-51.078216,-71.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,8.0,41.921784,49.921784,-92.000000,-50.078216,-70.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,9.0,41.921784,50.921784,-91.000000,-49.078216,-69.078216,-20.000000,False
S2,right,6,True,2378.0000,1833.7000,3084.2000,10.0,41.921784,51.921784,-90.000000,-48.078216,-68.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,11.0,41.921784,52.921784,-89.000000,-47.078216,-67.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,12.0,41.921784,53.921784,-88.000000,-46.078216,-66.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,13.0,41.921784,54.921784,-87.000000,-45.078216,-65.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,14.0,41.921784,55.921784,-86.000000,-44.078216,-64.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,15.0,41.921784,56.921784,-85.000000,-43.078216,-63.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,16.0,41.921784,57.921784,-84.000000,-42.078216,-62.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,17.0,41.921784,58.921784,-83.000000,-41.078216,-61.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,18.0,41.921784,59.921784,-82.000000,-40.078216,-60.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,19.0,41.921784,60.921784,-81.000000,-39.078216,-59.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,20.0,41.921784,61.921784,-80.000000,-38.078216,-58.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,21.0,41.921784,62.921784,-79.000000,-37.078216,-57.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,22.0,41.921784,63.921784,-78.000000,-36.078216,-56.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,23.0,41.921784,64.921784,-77.000000,-35.078216,-55.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,24.0,41.921784,65.921784,-76.000000,-34.078216,-54.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,25.0,41.921784,66.921784,-75.000000,-33.078216,-53.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,26.0,41.921784,67.921784,-74.000000,-32.078216,-52.078216,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,27.0,41.377961,68.377961,-73.000000,-31.622039,-51.622039,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,28.0,40.834138,68.834138,-72.000000,-31.165862,-51.165862,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,29.0,40.290315,69.290315,-71.000000,-30.709685,-50.709685,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,30.0,39.746492,69.746492,-70.000000,-30.253508,-50.253508,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,31.0,39.202669,70.202669,-69.000000,-29.797331,-49.797331,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,32.0,38.658846,70.658846,-68.000000,-29.341154,-49.341154,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,33.0,38.115022,71.115022,-67.000000,-28.884978,-48.884978,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,34.0,37.571199,71.571199,-66.000000,-28.428801,-48.428801,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,35.0,37.027376,72.027376,-65.000000,-27.972624,-47.972624,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,36.0,36.483553,72.483553,-64.000000,-27.516447,-47.516447,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,37.0,35.939730,72.939730,-63.000000,-27.060270,-47.060270,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,38.0,35.395907,73.395907,-62.000000,-26.604093,-46.604093,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,39.0,34.852084,73.852084,-61.000000,-26.147916,-46.147916,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,40.0,34.308261,74.308261,-60.000000,-25.691739,-45.691739,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,41.0,33.764438,74.764438,-59.000000,-25.235562,-45.235562,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,42.0,33.220615,75.220615,-58.000000,-24.779385,-44.779385,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,43.0,32.676792,75.676792,-57.000000,-24.323208,-44.323208,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,44.0,32.132969,76.132969,-56.000000,-23.867031,-43.867031,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,45.0,31.589146,76.589146,-55.000000,-23.410854,-43.410854,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,46.0,31.045323,77.045323,-54.000000,-22.954677,-42.954677,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,47.0,30.501500,77.501500,-53.000000,-22.498500,-42.498500,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,48.0,29.957677,77.957677,-52.000000,-22.042323,-42.042323,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,49.0,29.413854,78.413854,-51.000000,-21.586146,-41.586146,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,50.0,28.870031,78.870031,-50.000000,-21.129969,-41.129969,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,51.0,28.326208,79.326208,-49.000000,-20.673792,-40.673792,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,52.0,27.782385,79.782385,-48.000000,-20.217615,-40.217615,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,53.0,27.238562,80.238562,-47.000000,-19.761438,-39.761438,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,54.0,26.694739,80.694739,-46.000000,-19.305261,-39.305261,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,55.0,26.150916,81.150916,-45.000000,-18.849084,-38.849084,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,56.0,25.607093,81.607093,-44.000000,-18.392907,-38.392907,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,57.0,25.063270,82.063270,-43.000000,-17.936730,-37.936730,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,58.0,24.519446,82.519446,-42.000000,-17.480554,-37.480554,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,59.0,23.975623,82.975623,-41.000000,-17.024377,-37.024377,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,60.0,23.431800,83.431800,-40.000000,-16.568200,-36.568200,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,61.0,22.887977,83.887977,-39.000000,-16.112023,-36.112023,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,62.0,22.344154,84.344154,-38.000000,-15.655846,-35.655846,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,63.0,21.800331,84.800331,-37.000000,-15.199669,-35.199669,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,64.0,21.256508,85.256508,-36.000000,-14.743492,-34.743492,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,65.0,20.712685,85.712685,-35.000000,-14.287315,-34.287315,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,66.0,20.168862,86.168862,-34.000000,-13.831138,-33.831138,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,67.0,19.625039,86.625039,-33.000000,-13.374961,-33.374961,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,68.0,19.081216,87.081216,-32.000000,-12.918784,-32.918784,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,69.0,18.537393,87.537393,-31.000000,-12.462607,-32.462607,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,70.0,17.993570,87.993570,-30.000000,-12.006430,-32.006430,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,71.0,17.449747,88.449747,-29.000000,-11.550253,-31.550253,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,72.0,16.905924,88.905924,-28.000000,-11.094076,-31.094076,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,73.0,16.362101,89.362101,-27.000000,-10.637899,-30.637899,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,74.0,15.818278,89.818278,-26.000000,-10.181722,-30.181722,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,75.0,15.274455,90.274455,-25.000000,-9.725545,-29.725545,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,76.0,14.730632,90.730632,-24.000000,-9.269368,-29.269368,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,77.0,14.186809,91.186809,-23.000000,-8.813191,-28.813191,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,78.0,13.642986,91.642986,-22.000000,-8.357014,-28.357014,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,79.0,13.099163,92.099163,-21.000000,-7.900837,-27.900837,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,80.0,12.555340,92.555340,-20.000000,-7.444660,-27.444660,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,81.0,12.011517,93.011517,-19.000000,-6.988483,-26.988483,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,82.0,11.467693,93.467693,-18.000000,-6.532307,-26.532307,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,83.0,10.923870,93.923870,-17.000000,-6.076130,-26.076130,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,84.0,10.380047,94.380047,-16.000000,-5.619953,-25.619953,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,85.0,9.836224,94.836224,-15.000000,-5.163776,-25.163776,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,86.0,9.292401,95.292401,-14.000000,-4.707599,-24.707599,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,87.0,8.748578,95.748578,-13.000000,-4.251422,-24.251422,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,88.0,8.204755,96.204755,-12.000000,-3.795245,-23.795245,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,89.0,7.660932,96.660932,-11.000000,-3.339068,-23.339068,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,90.0,7.117109,97.117109,-10.000000,-2.882891,-22.882891,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,91.0,6.573286,97.573286,-9.000000,-2.426714,-22.426714,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,92.0,6.029463,98.029463,-8.000000,-1.970537,-21.970537,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,93.0,5.485640,98.485640,-7.000000,-1.514360,-21.514360,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,94.0,4.941817,98.941817,-6.000000,-1.058183,-21.058183,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,95.0,4.397994,99.397994,-5.000000,-0.602006,-20.602006,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,96.0,3.854171,99.854171,-4.000000,-0.145829,-20.145829,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,97.0,3.000000,100.000000,-3.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,98.0,2.000000,100.000000,-2.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,99.0,1.000000,100.000000,-1.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,100.0,0.000000,100.000000,0.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,101.0,-1.000000,100.000000,1.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,102.0,-2.000000,100.000000,2.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,103.0,-3.000000,100.000000,3.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,104.0,-4.000000,100.000000,4.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,105.0,-5.000000,100.000000,5.000000,0.000000,-20.000000,-20.000000,True
S2,right,6,True,2378.0000,1833.7000,3084.2000,106.0,-6.000000,100.000000,6.000000,0.000000,-20.000000,-20.000000,True
