profile,ear,band,centre_hz,edge_low_hz,edge_high_hz,input_level_db_spl,gain_db,output_level_db_spl
S2,right,8,6727.0000,5187.3000,8724.1000,21.0,78.000000,99.000000
S2,right,8,6727.0000,5187.3000,8724.1000,22.0,78.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,23.0,77.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,24.0,76.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,25.0,75.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,26.0,74.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,27.0,73.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,28.0,72.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,29.0,71.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,30.0,70.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,31.0,69.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,32.0,68.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,33.0,67.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,34.0,66.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,35.0,65.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,36.0,64.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,37.0,63.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,38.0,62.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,39.0,61.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,40.0,60.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,41.0,59.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,42.0,58.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,43.0,57.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,44.0,56.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,45.0,55.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,46.0,54.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,47.0,53.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,48.0,52.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,49.0,51.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,50.0,50.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,51.0,49.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,52.0,48.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,53.0,47.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,54.0,46.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,55.0,45.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,56.0,44.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,57.0,43.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,58.0,42.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,59.0,41.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,60.0,40.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,61.0,39.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,62.0,38.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,63.0,37.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,64.0,36.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,65.0,35.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,66.0,34.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,67.0,33.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,68.0,32.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,69.0,31.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,70.0,30.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,71.0,29.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,72.0,28.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,73.0,27.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,74.0,26.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,75.0,25.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,76.0,24.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,77.0,23.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,78.0,22.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,79.0,21.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,80.0,20.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,81.0,19.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,82.0,18.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,83.0,17.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,84.0,16.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,85.0,15.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,86.0,14.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,87.0,13.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,88.0,12.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,89.0,11.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,90.0,10.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,91.0,9.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,92.0,8.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,93.0,7.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,94.0,6.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,95.0,5.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,96.0,4.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,97.0,3.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,98.0,2.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,99.0,1.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,100.0,0.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,101.0,-1.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,102.0,-2.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,103.0,-3.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,104.0,-4.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,105.0,-5.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,106.0,-6.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,107.0,-7.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,108.0,-8.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,109.0,-9.000000,100.000000
S2,right,8,6727.0000,5187.3000,8724.1000,110.0,-10.000000,100.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-10.0,0.000000,-10.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-9.0,0.000000,-9.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-8.0,0.000000,-8.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-7.0,0.000000,-7.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-6.0,0.000000,-6.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-5.0,0.000000,-5.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-4.0,0.000000,-4.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-3.0,0.000000,-3.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-2.0,0.000000,-2.000000
S2,right,9,11314.0000,8724.1000,22050.0000,-1.0,0.000000,-1.000000
S2,right,9,11314.0000,8724.1000,22050.0000,0.0,0.000000,0.000000
S2,right,9,11314.0000,8724.1000,22050.0000,1.0,0.000000,1.000000
S2,right,9,11314.0000,8724.1000,22050.0000,2.0,0.000000,2.000000
S2,right,9,11314.0000,8724.1000,22050.0000,3.0,0.000000,3.000000
S2,right,9,11314.0000,8724.1000,22050.0000,4.0,0.000000,4.000000
S2,right,9,11314.0000,8724.1000,22050.0000,5.0,0.000000,5.000000
S2,right,9,11314.0000,8724.1000,22050.0000,6.0,0.000000,6.000000
S2,right,9,11314.0000,8724.1000,22050.0000,7.0,0.000000,7.000000
S2,right,9,11314.0000,8724.1000,22050.0000,8.0,0.000000,8.000000
S2,right,9,11314.0000,8724.1000,22050.0000,9.0,0.000000,9.000000
S2,right,9,11314.0000,8724.1000,22050.0000,10.0,0.000000,10.000000
S2,right,9,11314.0000,8724.1000,22050.0000,11.0,0.000000,11.000000
S2,right,9,11314.0000,8724.1000,22050.0000,12.0,0.000000,12.000000
S2,right,9,11314.0000,8724.1000,22050.0000,13.0,0.000000,13.000000
S2,right,9,11314.0000,8724.1000,22050.0000,14.0,0.000000,14.000000
S2,right,9,11314.0000,8724.1000,22050.0000,15.0,0.000000,15.000000
S2,right,9,11314.0000,8724.1000,22050.0000,16.0,0.000000,16.000000
S2,right,9,11314.0000,8724.1000,22050.0000,17.0,0.000000,17.000000
S2,right,9,11314.0000,8724.1000,22050.0000,18.0,0.000000,18.000000
S2,right,9,11314.0000,8724.1000,22050.0000,19.0,0.000000,19.000000
S2,right,9,11314.0000,8724.1000,22050.0000,20.0,0.000000,20.000000
S2,right,9,11314.0000,8724.1000,22050.0000,21.0,0.000000,21.000000
S2,right,9,11314.0000,8724.1000,22050.0000,22.0,0.000000,22.000000
S2,right,9,11314.0000,8724.1000,22050.0000,23.0,0.000000,23.000000
S2,right,9,11314.0000,8724.1000,22050.0000,24.0,0.000000,24.000000
S2,right,9,11314.0000,8724.1000,22050.0000,25.0,0.000000,25.000000
S2,right,9,11314.0000,8724.1000,22050.0000,26.0,0.000000,26.000000
S2,right,9,11314.0000,8724.1000,22050.0000,27.0,0.000000,27.000000
S2,right,9,11314.0000,8724.1000,22050.0000,28.0,0.000000,28.000000
S2,right,9,11314.0000,8724.1000,22050.0000,29.0,0.000000,29.000000
S2,right,9,11314.0000,8724.1000,22050.0000,30.0,0.000000,30.000000
S2,right,9,11314.0000,8724.1000,22050.0000,31.0,0.000000,31.000000
S2,right,9,11314.0000,8724.1000,22050.0000,32.0,0.000000,32.000000
S2,right,9,11314.0000,8724.1000,22050.0000,33.0,0.000000,33.000000
S2,right,9,11314.0000,8724.1000,22050.0000,34.0,0.000000,34.000000
S2,right,9,11314.0000,8724.1000,22050.0000,35.0,0.000000,35.000000
S2,right,9,11314.0000,8724.1000,22050.0000,36.0,0.000000,36.000000
S2,right,9,11314.0000,8724.1000,22050.0000,37.0,0.000000,37.000000
S2,right,9,11314.0000,8724.1000,22050.0000,38.0,0.000000,38.000000
S2,right,9,11314.0000,8724.1000,22050.0000,39.0,0.000000,39.000000
S2,right,9,11314.0000,8724.1000,22050.0000,40.0,0.000000,40.000000
S2,right,9,11314.0000,8724.1000,22050.0000,41.0,0.000000,41.000000
S2,right,9,11314.0000,8724.1000,22050.0000,42.0,0.000000,42.000000
S2,right,9,11314.0000,8724.1000,22050.0000,43.0,0.000000,43.000000
S2,right,9,11314.0000,8724.1000,22050.0000,44.0,0.000000,44.000000
S2,right,9,11314.0000,8724.1000,22050.0000,45.0,0.000000,45.000000
S2,right,9,11314.0000,8724.1000,22050.0000,46.0,0.000000,46.000000
S2,right,9,11314.0000,8724.1000,22050.0000,47.0,0.000000,47.000000
S2,right,9,11314.0000,8724.1000,22050.0000,48.0,0.000000,48.000000
S2,right,9,11314.0000,8724.1000,22050.0000,49.0,0.000000,49.000000
S2,right,9,11314.0000,8724.1000,22050.0000,50.0,0.000000,50.000000
S2,right,9,11314.0000,8724.1000,22050.0000,51.0,0.000000,51.000000
S2,right,9,11314.0000,8724.1000,22050.0000,52.0,0.000000,52.000000
S2,right,9,11314.0000,8724.1000,22050.0000,53.0,0.000000,53.000000
S2,right,9,11314.0000,8724.1000,22050.0000,54.0,0.000000,54.000000
S2,right,9,11314.0000,8724.1000,22050.0000,55.0,0.000000,55.000000
S2,right,9,11314.0000,8724.1000,22050.0000,56.0,0.000000,56.000000
S2,right,9,11314.0000,8724.1000,22050.0000,57.0,0.000000,57.000000
S2,right,9,11314.0000,8724.1000,22050.0000,58.0,0.000000,58.000000
S2,right,9,11314.0000,8724.1000,22050.0000,59.0,0.000000,59.000000
S2,right,9,11314.0000,8724.1000,22050.0000,60.0,0.000000,60.000000
S2,right,9,11314.0000,8724.1000,22050.0000,61.0,0.000000,61.000000
S2,right,9,11314.0000,8724.1000,22050.0000,62.0,0.000000,62.000000
S2,right,9,11314.0000,8724.1000,22050.0000,63.0,0.000000,63.000000
S2,right,9,11314.0000,8724.1000,22050.0000,64.0,0.000000,64.000000
S2,right,9,11314.0000,8724.1000,22050.0000,65.0,0.000000,65.000000
S2,right,9,11314.0000,8724.1000,22050.0000,66.0,0.000000,66.000000
S2,right,9,11314.0000,8724.1000,22050.0000,67.0,0.000000,67.000000
S2,right,9,11314.0000,8724.1000,22050.0000,68.0,0.000000,68.000000
S2,right,9,11314.0000,8724.1000,22050.0000,69.0,0.000000,69.000000
S2,right,9,11314.0000,8724.1000,22050.0000,70.0,0.000000,70.000000
S2,right,9,11314.0000,8724.1000,22050.0000,71.0,0.000000,71.000000
S2,right,9,11314.0000,8724.1000,22050.0000,72.0,0.000000,72.000000
S2,right,9,11314.0000,8724.1000,22050.0000,73.0,0.000000,73.000000
S2,right,9,11314.0000,8724.1000,22050.0000,74.0,0.000000,74.000000
S2,right,9,11314.0000,8724.1000,22050.0000,75.0,0.000000,75.000000
S2,right,9,11314.0000,8724.1000,22050.0000,76.0,0.000000,76.000000
S2,right,9,11314.0000,8724.1000,22050.0000,77.0,0.000000,77.000000
S2,right,9,11314.0000,8724.1000,22050.0000,78.0,0.000000,78.000000
S2,right,9,11314.0000,8724.1000,22050.0000,79.0,0.000000,79.000000
S2,right,9,11314.0000,8724.1000,22050.0000,80.0,0.000000,80.000000
S2,right,9,11314.0000,8724.1000,22050.0000,81.0,0.000000,81.000000
S2,right,9,11314.0000,8724.1000,22050.0000,82.0,0.000000,82.000000
S2,right,9,11314.0000,8724.1000,22050.0000,83.0,0.000000,83.000000
S2,right,9,11314.0000,8724.1000,22050.0000,84.0,0.000000,84.000000
S2,right,9,11314.0000,8724.1000,22050.0000,85.0,0.000000,85.000000
S2,right,9,11314.0000,8724.1000,22050.0000,86.0,0.000000,86.000000
S2,right,9,11314.0000,8724.1000,22050.0000,87.0,0.000000,87.000000
S2,right,9,11314.0000,8724.1000,22050.0000,88.0,0.000000,88.000000
S2,right,9,11314.0000,8724.1000,22050.0000,89.0,0.000000,89.000000
S2,right,9,11314.0000,8724.1000,22050.0000,90.0,0.000000,90.000000
S2,right,9,11314.0000,8724.1000,22050.0000,91.0,0.000000,91.000000
S2,right,9,11314.0000,8724.1000,22050.0000,92.0,0.000000,92.000000
S2,right,9,11314.0000,8724.1000,22050.0000,93.0,0.000000,93.000000
S2,right,9,11314.0000,8724.1000,22050.0000,94.0,0.000000,94.000000
S2,right,9,11314.0000,8724.1000,22050.0000,95.0,0.000000,95.000000
S2,right,9,11314.0000,8724.1000,22050.0000,96.0,0.000000,96.000000
S2,right,9,11314.0000,8724.1000,22050.0000,97.0,0.000000,97.000000
S2,right,9,11314.0000,8724.1000,22050.0000,98.0,0.000000,98.000000
S2,right,9,11314.0000,8724.1000,22050.0000,99.0,0.000000,99.000000
S2,right,9,11314.0000,8724.1000,22050.0000,100.0,0.000000,100.000000
S2,right,9,11314.0000,8724.1000,22050.0000,101.0,0.000000,101.000000
S2,right,9,11314.0000,8724.1000,22050.0000,102.0,0.000000,102.000000
S2,right,9,11314.0000,8724.1000,22050.0000,103.0,0.000000,103.000000
S2,right,9,11314.0000,8724.1000,22050.0000,104.0,0.000000,104.000000
S2,right,9,11314.0000,8724.1000,22050.0000,105.0,0.000000,105.000000
S2,right,9,11314.0000,8724.1000,22050.0000,106.0,0.000000,106.000000
S2,right,9,11314.0000,8724.1000,22050.0000,107.0,0.000000,107.000000
S2,right,9,11314.0000,8724.1000,22050.0000,108.0,0.000000,108.000000
S2,right,9,11314.0000,8724.1000,22050.0000,109.0,0.000000,109.000000
S2,right,9,11314.0000,8724.1000,22050.0000,110.0,0.000000,110.000000
S3,left,1,177.0000,0.0000,229.2793,-10.0,15.789618,5.789618
S3,left,1,177.0000,0.0000,229.2793,-9.0,15.789618,6.789618
S3,left,1,177.0000,0.0000,229.2793,-8.0,15.789618,7.789618
S3,left,1,177.0000,0.0000,229.2793,-7.0,15.789618,8.789618
S3,left,1,177.0000,0.0000,229.2793,-6.0,15.789618,9.789618
S3,left,1,177.0000,0.0000,229.2793,-5.0,15.789618,10.789618
S3,left,1,177.0000,0.0000,229.2793,-4.0,15.789618,11.789618
S3,left,1,177.0000,0.0000,229.2793,-3.0,15.789618,12.789618
S3,left,1,177.0000,0.0000,229.2793,-2.0,15.789618,13.789618
S3,left,1,177.0000,0.0000,229.2793,-1.0,15.789618,14.789618
S3,left,1,177.0000,0.0000,229.2793,0.0,15.789618,15.789618
S3,left,1,177.0000,0.0000,229.2793,1.0,15.789618,16.789618
S3,left,1,177.0000,0.0000,229.2793,2.0,15.789618,17.789618
S3,left,1,177.0000,0.0000,229.2793,3.0,15.789618,18.789618
S3,left,1,177.0000,0.0000,229.2793,4.0,15.789618,19.789618
S3,left,1,177.0000,0.0000,229.2793,5.0,15.789618,20.789618
S3,left,1,177.0000,0.0000,229.2793,6.0,15.789618,21.789618
S3,left,1,177.0000,0.0000,229.2793,7.0,15.789618,22.789618
S3,left,1,177.0000,0.0000,229.2793,8.0,15.789618,23.789618
S3,left,1,177.0000,0.0000,229.2793,9.0,15.789618,24.789618
S3,left,1,177.0000,0.0000,229.2793,10.0,15.789618,25.789618
S3,left,1,177.0000,0.0000,229.2793,11.0,15.789618,26.789618
S3,left,1,177.0000,0.0000,229.2793,12.0,15.789618,27.789618
S3,left,1,177.0000,0.0000,229.2793,13.0,15.789618,28.789618
S3,left,1,177.0000,0.0000,229.2793,14.0,15.789618,29.789618
S3,left,1,177.0000,0.0000,229.2793,15.0,15.789618,30.789618
S3,left,1,177.0000,0.0000,229.2793,16.0,15.789618,31.789618
S3,left,1,177.0000,0.0000,229.2793,17.0,15.789618,32.789618
S3,left,1,177.0000,0.0000,229.2793,18.0,15.789618,33.789618
S3,left,1,177.0000,0.0000,229.2793,19.0,15.789618,34.789618
S3,left,1,177.0000,0.0000,229.2793,20.0,15.789618,35.789618
S3,left,1,177.0000,0.0000,229.2793,21.0,15.789618,36.789618
S3,left,1,177.0000,0.0000,229.2793,22.0,15.789618,37.789618
S3,left,1,177.0000,0.0000,229.2793,23.0,15.789618,38.789618
S3,left,1,177.0000,0.0000,229.2793,24.0,15.789618,39.789618
S3,left,1,177.0000,0.0000,229.2793,25.0,15.789618,40.789618
S3,left,1,177.0000,0.0000,229.2793,26.0,15.789618,41.789618
S3,left,1,177.0000,0.0000,229.2793,27.0,15.789618,42.789618
S3,left,1,177.0000,0.0000,229.2793,28.0,15.789618,43.789618
S3,left,1,177.0000,0.0000,229.2793,29.0,15.789618,44.789618
S3,left,1,177.0000,0.0000,229.2793,30.0,15.789618,45.789618
S3,left,1,177.0000,0.0000,229.2793,31.0,15.789618,46.789618
S3,left,1,177.0000,0.0000,229.2793,32.0,15.789618,47.789618
S3,left,1,177.0000,0.0000,229.2793,33.0,15.789618,48.789618
S3,left,1,177.0000,0.0000,229.2793,34.0,15.789618,49.789618
S3,left,1,177.0000,0.0000,229.2793,35.0,15.789618,50.789618
S3,left,1,177.0000,0.0000,229.2793,36.0,15.789618,51.789618
S3,left,1,177.0000,0.0000,229.2793,37.0,15.789618,52.789618
S3,left,1,177.0000,0.0000,229.2793,38.0,15.789618,53.789618
S3,left,1,177.0000,0.0000,229.2793,39.0,15.224200,54.224200
S3,left,1,177.0000,0.0000,229.2793,40.0,14.658782,54.658782
S3,left,1,177.0000,0.0000,229.2793,41.0,14.093363,55.093363
S3,left,1,177.0000,0.0000,229.2793,42.0,13.527945,55.527945
S3,left,1,177.0000,0.0000,229.2793,43.0,12.962526,55.962526
S3,left,1,177.0000,0.0000,229.2793,44.0,12.397108,56.397108
S3,left,1,177.0000,0.0000,229.2793,45.0,11.831690,56.831690
S3,left,1,177.0000,0.0000,229.2793,46.0,11.266271,57.266271
S3,left,1,177.0000,0.0000,229.2793,47.0,10.700853,57.700853
S3,left,1,177.0000,0.0000,229.2793,48.0,10.135434,58.135434
S3,left,1,177.0000,0.0000,229.2793,49.0,9.570016,58.570016
S3,left,1,177.0000,0.0000,229.2793,50.0,9.004597,59.004597
S3,left,1,177.0000,0.0000,229.2793,51.0,8.439179,59.439179
S3,left,1,177.0000,0.0000,229.2793,52.0,7.873761,59.873761
S3,left,1,177.0000,0.0000,229.2793,53.0,7.308342,60.308342
S3,left,1,177.0000,0.0000,229.2793,54.0,6.742924,60.742924
S3,left,1,177.0000,0.0000,229.2793,55.0,6.177505,61.177505
S3,left,1,177.0000,0.0000,229.2793,56.0,5.612087,61.612087
S3,left,1,177.0000,0.0000,229.2793,57.0,5.046668,62.046668
S3,left,1,177.0000,0.0000,229.2793,58.0,4.481250,62.481250
S3,left,1,177.0000,0.0000,229.2793,59.0,3.915832,62.915832
S3,left,1,177.0000,0.0000,229.2793,60.0,3.350413,63.350413
S3,left,1,177.0000,0.0000,229.2793,61.0,2.784995,63.784995
S3,left,1,177.0000,0.0000,229.2793,62.0,2.219576,64.219576
S3,left,1,177.0000,0.0000,229.2793,63.0,1.654158,64.654158
S3,left,1,177.0000,0.0000,229.2793,64.0,1.088740,65.088740
S3,left,1,177.0000,0.0000,229.2793,65.0,0.523321,65.523321
S3,left,1,177.0000,0.0000,229.2793,66.0,0.000000,66.000000
S3,left,1,177.0000,0.0000,229.2793,67.0,0.000000,67.000000
S3,left,1,177.0000,0.0000,229.2793,68.0,0.000000,68.000000
S3,left,1,177.0000,0.0000,229.2793,69.0,0.000000,69.000000
S3,left,1,177.0000,0.0000,229.2793,70.0,0.000000,70.000000
S3,left,1,177.0000,0.0000,229.2793,71.0,0.000000,71.000000
S3,left,1,177.0000,0.0000,229.2793,72.0,0.000000,72.000000
S3,left,1,177.0000,0.0000,229.2793,73.0,0.000000,73.000000
S3,left,1,177.0000,0.0000,229.2793,74.0,0.000000,74.000000
S3,left,1,177.0000,0.0000,229.2793,75.0,0.000000,75.000000
S3,left,1,177.0000,0.0000,229.2793,76.0,0.000000,76.000000
S3,left,1,177.0000,0.0000,229.2793,77.0,0.000000,77.000000
S3,left,1,177.0000,0.0000,229.2793,78.0,0.000000,78.000000
S3,left,1,177.0000,0.0000,229.2793,79.0,0.000000,79.000000
S3,left,1,177.0000,0.0000,229.2793,80.0,0.000000,80.000000
S3,left,1,177.0000,0.0000,229.2793,81.0,0.000000,81.000000
S3,left,1,177.0000,0.0000,229.2793,82.0,0.000000,82.000000
S3,left,1,177.0000,0.0000,229.2793,83.0,0.000000,83.000000
S3,left,1,177.0000,0.0000,229.2793,84.0,0.000000,84.000000
S3,left,1,177.0000,0.0000,229.2793,85.0,0.000000,85.000000
S3,left,1,177.0000,0.0000,229.2793,86.0,0.000000,86.000000
S3,left,1,177.0000,0.0000,229.2793,87.0,0.000000,87.000000
S3,left,1,177.0000,0.0000,229.2793,88.0,0.000000,88.000000
S3,left,1,177.0000,0.0000,229.2793,89.0,0.000000,89.000000
S3,left,1,177.0000,0.0000,229.2793,90.0,0.000000,90.000000
S3,left,1,177.0000,0.0000,229.2793,91.0,0.000000,91.000000
S3,left,1,177.0000,0.0000,229.2793,92.0,0.000000,92.000000
S3,left,1,177.0000,0.0000,229.2793,93.0,0.000000,93.000000
S3,left,1,177.0000,0.0000,229.2793,94.0,0.000000,94.000000
S3,left,1,177.0000,0.0000,229.2793,95.0,0.000000,95.000000
S3,left,1,177.0000,0.0000,229.2793,96.0,0.000000,96.000000
S3,left,1,177.0000,0.0000,229.2793,97.0,0.000000,97.000000
S3,left,1,177.0000,0.0000,229.2793,98.0,0.000000,98.000000
S3,left,1,177.0000,0.0000,229.2793,99.0,0.000000,99.000000
S3,left,1,177.0000,0.0000,229.2793,100.0,0.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,101.0,-1.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,102.0,-2.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,103.0,-3.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,104.0,-4.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,105.0,-5.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,106.0,-6.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,107.0,-7.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,108.0,-8.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,109.0,-9.000000,100.000000
S3,left,1,177.0000,0.0000,229.2793,110.0,-10.000000,100.000000
S3,left,2,297.0000,229.2793,385.3570,-10.0,12.419672,2.419672
S3,left,2,297.0000,229.2793,385.3570,-9.0,12.419672,3.419672
